DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1997,1140069.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1998,1192374.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,1999,1243960.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2000,1319254.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2001,1373817.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2002,1417481.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2003,1457776.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2004,1521910.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2005,1579667.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2006,1649439.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2007,1736159.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2008,1787460.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2009,1743573.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2010,1792597.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2011,1845782.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2012,1866716.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2013,1894345.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2014,1921806.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2015,1960327.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2016,1983737.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2017,2029705.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2018,2081977.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2019,2150689.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2020,2056545.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2021,2212764.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2022,2371278.4,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",France,2023,2536590.0,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,1995,14471.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,1996,16046.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,1997,17882.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,1998,18963.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,1999,18464.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2000,19552.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2001,21541.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2002,23840.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2003,25915.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2004,28460.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2005,31042.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2006,34128.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2007,37497.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2008,40999.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2009,39180.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2010,39021.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2011,39053.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2012,37756.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2013,37333.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2014,36809.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2015,37593.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2016,39288.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2017,41338.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2018,43358.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2019,45507.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2020,41979.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2021,47880.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2022,56303.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Croatia,2023,65124.0,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,1995,30153.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,1996,31497.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,1997,36139.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,1998,37520.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,1999,39581.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2000,43739.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2001,51920.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2002,62321.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2003,64746.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2004,71723.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2005,78414.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2006,79911.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2007,88047.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2008,92757.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2009,80245.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2010,84489.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2011,86763.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2012,84120.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2013,86312.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2014,89860.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2015,95094.5,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2016,98958.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2017,107927.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2018,115429.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2019,124603.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2020,117436.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2021,131286.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2022,143800.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Hungary,2023,170095.8,p,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,1995,47755.4,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,1996,53119.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,1997,65158.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,1998,72876.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,1999,82670.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2000,96721.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2001,108813.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2002,120604.6,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2003,128986.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2004,137429.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2005,149522.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2006,162578.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2007,175065.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2008,167335.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2009,152335.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2010,152323.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2011,158278.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2012,161459.8,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2013,169095.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2014,186168.0,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2015,254663.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2016,257066.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2017,286712.9,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2018,314738.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2019,342949.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2020,360059.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2021,424242.1,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2022,497529.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Ireland,2023,484189.7,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Iceland,1995,4460.3,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Iceland,1996,4760.2,,
ESTAT:NAMA_10_A64(1.0),12/03/25 23:00:00,Annual,"Current prices, million euro",Total - all NACE activities,"Value added, gross",Iceland,1997,5768.1,,
